target_id,target_label,repeat_index,target_path,target_attribution,session_id,experiment_id,trace_report,runtime_root,max_rounds,baseline_clip,first_round_best_clip,final_best_clip,delta_clip,baseline_dinov2,first_round_best_dinov2,final_best_dinov2,delta_dinov2
cat_portrait_bw,Black-and-white cat portrait,0,E:\Projects\StableSteering\paper\results\oracle_plateau_escape\targets\Cat_portrait_B%26W.JPG,"Wikimedia Commons, source page File:Cat portrait B&W.JPG",ses_957936fe2afb,exp_d565a35db01d,runs\cat_portrait_bw\repeat_1\trace_report.html,runs\cat_portrait_bw\repeat_1\runtime,10,0.836928,0.852416,0.882145,0.045217,0.055214,0.630892,0.287861,0.232647
cat_portrait_bw,Black-and-white cat portrait,1,E:\Projects\StableSteering\paper\results\oracle_plateau_escape\targets\Cat_portrait_B%26W.JPG,"Wikimedia Commons, source page File:Cat portrait B&W.JPG",ses_bed53176d369,exp_214b739691b9,runs\cat_portrait_bw\repeat_2\trace_report.html,runs\cat_portrait_bw\repeat_2\runtime,10,0.780817,0.886876,0.895838,0.115021,0.454378,0.530077,0.601436,0.147058
cat_portrait_bw,Black-and-white cat portrait,2,E:\Projects\StableSteering\paper\results\oracle_plateau_escape\targets\Cat_portrait_B%26W.JPG,"Wikimedia Commons, source page File:Cat portrait B&W.JPG",ses_b39a7fc3abd7,exp_064983a3b66f,runs\cat_portrait_bw\repeat_3\trace_report.html,runs\cat_portrait_bw\repeat_3\runtime,10,0.831486,0.856998,0.896401,0.064915,0.247809,0.594382,0.656962,0.409153
mountain_lake,Mountain lake landscape,0,E:\Projects\StableSteering\paper\results\oracle_plateau_escape\targets\Mountain%20lake.jpg,"Wikimedia Commons, source page File:Mountain lake.jpg",ses_f9371f484d84,exp_7154e01a7f90,runs\mountain_lake\repeat_1\trace_report.html,runs\mountain_lake\repeat_1\runtime,10,0.829359,0.829359,0.847362,0.018003,0.505409,0.505409,0.40626,-0.099149
mountain_lake,Mountain lake landscape,1,E:\Projects\StableSteering\paper\results\oracle_plateau_escape\targets\Mountain%20lake.jpg,"Wikimedia Commons, source page File:Mountain lake.jpg",ses_58c72d08e1f3,exp_e49701c07865,runs\mountain_lake\repeat_2\trace_report.html,runs\mountain_lake\repeat_2\runtime,10,0.82976,0.830392,0.852579,0.022819,0.327372,0.43565,0.447968,0.120596
mountain_lake,Mountain lake landscape,2,E:\Projects\StableSteering\paper\results\oracle_plateau_escape\targets\Mountain%20lake.jpg,"Wikimedia Commons, source page File:Mountain lake.jpg",ses_c87885b8e7ff,exp_020537bf3c27,runs\mountain_lake\repeat_3\trace_report.html,runs\mountain_lake\repeat_3\runtime,10,0.795518,0.834738,0.840386,0.044868,0.297685,0.482452,0.494557,0.196872
red_bicycle,Red bicycle street photo,0,E:\Projects\StableSteering\paper\results\oracle_plateau_escape\targets\The%20Red%20Bicycle.%20%2815655615295%29.jpg,"Wikimedia Commons, source page File:The Red Bicycle. (15655615295).jpg",ses_f4c6224d4dfd,exp_b0724251e8c4,runs\red_bicycle\repeat_1\trace_report.html,runs\red_bicycle\repeat_1\runtime,10,0.870434,0.920358,0.920358,0.049924,0.621378,0.740542,0.657254,0.035876
red_bicycle,Red bicycle street photo,1,E:\Projects\StableSteering\paper\results\oracle_plateau_escape\targets\The%20Red%20Bicycle.%20%2815655615295%29.jpg,"Wikimedia Commons, source page File:The Red Bicycle. (15655615295).jpg",ses_e55b5d8ab320,exp_55aefed09c55,runs\red_bicycle\repeat_2\trace_report.html,runs\red_bicycle\repeat_2\runtime,10,0.865774,0.865774,0.922721,0.056947,0.730002,0.730002,0.722505,-0.007497
red_bicycle,Red bicycle street photo,2,E:\Projects\StableSteering\paper\results\oracle_plateau_escape\targets\The%20Red%20Bicycle.%20%2815655615295%29.jpg,"Wikimedia Commons, source page File:The Red Bicycle. (15655615295).jpg",ses_68fa7461dade,exp_9d420b3664b0,runs\red_bicycle\repeat_3\trace_report.html,runs\red_bicycle\repeat_3\runtime,10,0.875658,0.875658,0.917179,0.041521,0.669013,0.706898,0.714639,0.045626
